file,size,q,progressive
3874.jpg,8463,90,0
3875.jpg,12664,89,0
3876.jpg,155748,85,0
3877.jpg,541,88,0
3878.jpg,3915,99,0
3879.jpg,209531,99,1
388.jpg,5809,86,0
3880.jpg,13149,94,0
3881.jpg,23131,85,0
3882.jpg,8203,93,0
3883.jpg,53706,82,0
3884.jpg,39711,84,0
3885.jpg,7462,94,0
3886.jpg,13555,94,0
3887.jpg,8756,90,0
3888.jpg,28168,90,0
3889.jpg,14286,90,1
389.jpg,35401,92,0
3890.jpg,45925,99,0
3891.jpg,14272,80,0
3892.jpg,857976,100,0
3893.jpg,103791,94,0
3894.jpg,75821,82,1
3895.jpg,15244,100,0
3896.jpg,1324,95,0
3897.jpg,83399,80,0
3898.jpg,969,63,1
3899.jpg,842610,94,1
39.jpg,2917,82,1
390.jpg,2357,80,1
3900.jpg,5433,90,1
3901.jpg,250939,99,0
3902.jpg,31977,95,0
3903.jpg,22088,90,0
3904.jpg,101902,82,0
3905.jpg,56816,82,0
3906.jpg,23874,71,1
3907.jpg,19305,80,0
3908.jpg,36846,93,0
3909.jpg,53957,86,0
391.jpg,125823,66,1
3910.jpg,113224,86,0
3911.jpg,35268,75,0
3912.jpg,59397,99,1
3913.jpg,79185,86,0
3914.jpg,69021,75,0
3915.jpg,155560,99,1
3916.jpg,751,100,0
3917.jpg,14381,90,1
3918.jpg,15170,90,0
3919.jpg,1692,88,1
392.jpg,11796,70,0
3920.jpg,44700,94,1
3921.jpg,1467,82,0
3922.jpg,4770,100,1
3923.jpg,40386,80,0
3924.jpg,6113,75,0
3925.jpg,20807,100,0
3926.jpg,37028,82,1
3927.jpg,361121,86,0
3928.jpg,140521,75,0
3929.jpg,297744,99,0
393.jpg,28165,95,0
3930.jpg,265274,91,0
3931.jpg,2917,86,0
3932.jpg,12010,99,0
3933.jpg,30418,75,1
3934.jpg,1827,99,0
3935.jpg,187451,99,0
3936.jpg,104367,86,0
3937.jpg,6968,69,0
3938.jpg,53822,86,0
3939.jpg,10802,86,0
394.jpg,7642,92,0
3940.jpg,73659,94,0
3941.jpg,8898,35,0
3942.jpg,23354,94,1
3943.jpg,44978,94,0
3944.jpg,6958,85,0
3945.jpg,1.47056M,94,0
3946.jpg,2453,75,0
3947.jpg,11592,85,0
3948.jpg,22136,90,0
3949.jpg,23965,86,0
395.jpg,4775,85,0
3950.jpg,78132,90,0
3951.jpg,13238,94,0
3952.jpg,179789,97,0
3953.jpg,6756,63,1
3954.jpg,4726,94,0
3955.jpg,658472,90,0
3956.jpg,51682,91,0
3957.jpg,15185,98,0
3958.jpg,117439,90,1
3959.jpg,4077,86,0
396.jpg,22390,86,0
3960.jpg,27503,82,0
3961.jpg,53687,99,0
3962.jpg,8793,90,0
3963.jpg,2291,90,0
3964.jpg,60269,99,0
3965.jpg,36880,80,0
3966.jpg,43740,91,0
3967.jpg,153127,94,1
3968.jpg,8963,90,0
3969.jpg,7338,85,0
397.jpg,192914,11,0
3970.jpg,205157,91,0
3971.jpg,13182,86,0
3972.jpg,1544,86,1
3973.jpg,22763,94,0
3974.jpg,5445,90,0
3975.jpg,56003,80,0
3976.jpg,1684,97,0
3977.jpg,4522,90,1
3978.jpg,711,99,0
3979.jpg,215118,95,0
398.jpg,22805,89,0
3980.jpg,17359,80,0
3981.jpg,67986,99,0
3982.jpg,5853,85,1
3983.jpg,9332,94,0
3984.jpg,34125,91,0
3985.jpg,67476,92,0
3986.jpg,7849,95,1
3987.jpg,37468,93,0
3988.jpg,80403,100,0
3989.jpg,5313,75,0
399.jpg,370272,99,1
3990.jpg,4137,80,0
3991.jpg,88981,90,0
3992.jpg,29225,90,0
3993.jpg,8652,85,0
3994.jpg,19645,80,0
3995.jpg,18595,99,0
3996.jpg,20745,86,0
3997.jpg,35038,99,0
3998.jpg,31716,98,1
3999.jpg,31798,100,0
4.jpg,5293,85,0
40.jpg,6143,75,0
400.jpg,617312,99,1
4000.jpg,16722,86,0
4001.jpg,14071,86,0
4002.jpg,10520,70,0
4003.jpg,73049,90,1
4004.jpg,5559,75,0
4005.jpg,12074,83,0
4006.jpg,43746,96,1
4007.jpg,3767,99,0
4008.jpg,9528,94,0
4009.jpg,113120,99,1
401.jpg,521,91,0
4010.jpg,9746,99,0
4011.jpg,29396,84,0
4012.jpg,32730,63,1
4013.jpg,7292,80,0
4014.jpg,44711,82,1
4015.jpg,31640,100,0
4016.jpg,34641,99,1
4017.jpg,21212,94,0
4018.jpg,355734,100,0
4019.jpg,46986,82,0
402.jpg,7900,82,0
4020.jpg,33821,80,0
4021.jpg,57800,79,0
4022.jpg,51102,40,1
4023.jpg,14442,63,1
4024.jpg,27226,90,1
4025.jpg,49179,100,0
4026.jpg,3600,75,0
4027.jpg,1273,90,0
4028.jpg,7236,99,0
4029.jpg,25285,90,0
403.jpg,42866,80,0
4030.jpg,19112,60,0
4031.jpg,2979,92,0
4032.jpg,352192,90,0
4033.jpg,1.22132M,99,0
4034.jpg,29524,97,1
4035.jpg,24875,90,0
4036.jpg,22942,90,0
4037.jpg,22942,90,0
4038.jpg,16326,90,0
4039.jpg,2168,94,0
404.jpg,9840,82,0
4040.jpg,10676,69,0
4041.jpg,26739,93,1
4042.jpg,7170,85,0
4043.jpg,281091,97,0
4044.jpg,11704,90,1
4045.jpg,19766,94,1
4046.jpg,11734,90,0
4047.jpg,2769,90,1
4048.jpg,1438,99,0
4049.jpg,32022,90,0
405.jpg,139343,100,0
4050.jpg,15041,90,0
4051.jpg,40128,91,0
4052.jpg,6151,85,0
4053.jpg,59654,80,0
4054.jpg,21633,63,1
4055.jpg,49079,81,1
4056.jpg,967772,85,0
4057.jpg,3894,71,0
4058.jpg,6608,90,0
4059.jpg,5145,94,1
406.jpg,61695,72,0
4060.jpg,20271,90,0
4061.jpg,196405,99,0
4062.jpg,279572,99,0
4063.jpg,12309,90,0
4064.jpg,155489,80,0
4065.jpg,71172,74,0
4066.jpg,342368,94,0
4067.jpg,51224,94,0
4068.jpg,8084,99,0
4069.jpg,10388,75,0
407.jpg,17405,89,0
4070.jpg,19611,99,0
4071.jpg,2087,91,0
4072.jpg,16160,95,0
4073.jpg,83424,100,0
4074.jpg,190966,96,1
4075.jpg,201253,99,0
4076.jpg,32487,89,1
4077.jpg,116703,75,0
4078.jpg,2973,85,0
4079.jpg,2119,76,0
408.jpg,72318,99,0
4080.jpg,7391,90,0
4081.jpg,117208,90,0
4082.jpg,14206,92,0
4083.jpg,1301,94,0
4084.jpg,6581,100,0
4085.jpg,43631,90,0
4086.jpg,7172,90,0
4087.jpg,99043,94,0
4088.jpg,2088,83,0
4089.jpg,11881,85,0
409.jpg,57383,55,1
4090.jpg,1427,75,0
4091.jpg,13069,87,1
4092.jpg,36507,99,0
4093.jpg,16388,90,0
4094.jpg,2996,93,1
4095.jpg,16431,90,0
4096.jpg,952,63,1
4097.jpg,14082,87,0
4098.jpg,15602,90,0
4099.jpg,33654,94,0
41.jpg,925037,85,1
410.jpg,720318,90,0
4100.jpg,2170,99,0
4101.jpg,19816,85,0
4102.jpg,2313,99,0
4103.jpg,2232,78,0
4104.jpg,4525,75,0
4105.jpg,25347,99,0
4106.jpg,50813,63,1
4107.jpg,45604,100,0
4108.jpg,83152,84,1
4109.jpg,4935,75,0
411.jpg,33068,85,0
4110.jpg,35624,93,0
4111.jpg,42682,100,0
4112.jpg,11141,85,1
4113.jpg,15482,99,0
4114.jpg,11350,100,0
4115.jpg,20963,99,0
4116.jpg,1587,95,0
4117.jpg,35585,95,1
4118.jpg,15228,92,1
4119.jpg,60781,91,0
412.jpg,14165,82,1
4120.jpg,4743,99,0
4121.jpg,135571,93,0
4122.jpg,26419,90,0
4123.jpg,4428,94,0
4124.jpg,9439,94,0
4125.jpg,143740,100,0
4126.jpg,2293,75,0
4127.jpg,9325,76,1
4128.jpg,2.43495M,91,0
4129.jpg,9843,95,0
413.jpg,8596,82,1
4130.jpg,4060,90,0
4131.jpg,14118,100,0
4132.jpg,104146,90,0
4133.jpg,8808,99,0
4134.jpg,3318,91,0
4135.jpg,11384,98,0
4136.jpg,8100,83,1
4137.jpg,16423,99,0
4138.jpg,12344,80,0
4139.jpg,32735,80,0
414.jpg,25720,94,0
4140.jpg,174699,94,1
4141.jpg,23607,93,0
4142.jpg,18250,94,0
4143.jpg,7133,84,0
4144.jpg,182290,99,1
4145.jpg,10653,63,0
4146.jpg,57473,94,0
4147.jpg,5153,81,0
4148.jpg,87659,75,0
4149.jpg,4536,100,0
415.jpg,90552,99,0
4150.jpg,84879,85,0
4151.jpg,1463,85,0
4152.jpg,1731,75,0
4153.jpg,27013,94,0
4154.jpg,10109,90,0
4155.jpg,9814,90,1
4156.jpg,6709,90,0
4157.jpg,89794,85,0
4158.jpg,118747,99,0
4159.jpg,144662,94,0
416.jpg,121985,80,0
4160.jpg,87719,100,1
4161.jpg,128258,86,1
4162.jpg,32672,90,0
4163.jpg,6612,67,0
4164.jpg,47976,91,0
4165.jpg,9184,90,0
4166.jpg,14804,94,0
4167.jpg,1307,75,0
4168.jpg,426348,92,0
4169.jpg,11401,99,0
417.jpg,33008,100,1
4170.jpg,9981,82,0
4171.jpg,168317,90,0
4172.jpg,19423,90,0
4173.jpg,28958,93,0
4174.jpg,3734,97,0
4175.jpg,125634,99,0
4176.jpg,111701,90,1
4177.jpg,43855,92,0
4178.jpg,8328,82,1
4179.jpg,27771,75,0
418.jpg,31697,75,0
4180.jpg,2469,75,0
4181.jpg,16417,63,1
4182.jpg,84123,100,0
4183.jpg,105844,86,0
4184.jpg,36423,99,0
4185.jpg,1730,86,0
4186.jpg,100327,95,0
4187.jpg,12794,86,0
4188.jpg,5660,94,0
4189.jpg,7726,90,0
419.jpg,135321,95,0
4190.jpg,144630,86,0
4191.jpg,3387,94,0
4192.jpg,56168,80,1
4193.jpg,1095,85,0
4194.jpg,4194,94,0
4195.jpg,3081,73,0
4196.jpg,26083,99,0
4197.jpg,6286,94,0
4198.jpg,6785,80,0
4199.jpg,1731,75,0
42.jpg,690,82,0
420.jpg,171684,92,0
4200.jpg,29730,75,0
4201.jpg,9697,86,0
4202.jpg,34341,92,0
4203.jpg,18863,63,1
4204.jpg,8123,100,0
4205.jpg,27950,99,0
4206.jpg,2623,90,0
4207.jpg,4643,90,0
4208.jpg,6230,99,0
4209.jpg,6929,94,0
421.jpg,26206,80,1
4210.jpg,44207,99,1
4211.jpg,7620,95,0
4212.jpg,13012,95,0
4213.jpg,34263,100,0
4214.jpg,33694,82,1
4215.jpg,102040,90,0
4216.jpg,6973,69,0
4217.jpg,408672,99,0
4218.jpg,332003,94,0
4219.jpg,7496,87,0
422.jpg,42707,100,1
4220.jpg,2718,99,0
4221.jpg,191195,91,0
4222.jpg,2840,75,0
4223.jpg,106036,90,0
4224.jpg,16089,94,0
4225.jpg,371,45,0
4226.jpg,11859,85,0
4227.jpg,20772,69,0
4228.jpg,20308,90,0
4229.jpg,13547,99,1
423.jpg,8125,89,0
4230.jpg,5046,85,0
4231.jpg,16788,99,1
4232.jpg,45252,95,0
4233.jpg,71084,90,0
4234.jpg,187962,99,0
4235.jpg,5193,80,0
4236.jpg,2986,92,0
4237.jpg,20218,94,0
4238.jpg,331268,90,0
4239.jpg,2524,94,0
424.jpg,244654,85,1
4240.jpg,13252,92,0
4241.jpg,22491,90,0
4242.jpg,8011,90,0
4243.jpg,41146,90,0
4244.jpg,107575,90,0
4245.jpg,12105,100,0
4246.jpg,3576,75,0
4247.jpg,120175,63,1
4248.jpg,148548,90,0
4249.jpg,6726,91,0
425.jpg,450,85,0
4250.jpg,4457,95,0
4251.jpg,846537,99,0
4252.jpg,10681,90,0
4253.jpg,3362,86,1
4254.jpg,219279,73,1
4255.jpg,4886,83,0
4256.jpg,8882,90,0
4257.jpg,827,86,0
4258.jpg,31690,93,0
4259.jpg,19467,99,1
426.jpg,128662,90,0
4260.jpg,33886,79,0
4261.jpg,9369,90,1
4262.jpg,78728,97,1
4263.jpg,415,95,1
4264.jpg,4639,100,0
4265.jpg,10659,99,1
4266.jpg,16551,99,0
4267.jpg,23055,99,0
4268.jpg,1665,90,0
4269.jpg,38811,67,0
427.jpg,24200,85,0
4270.jpg,1473,97,0
4271.jpg,17493,90,0
4272.jpg,4216,91,0
4273.jpg,10551,98,0
4274.jpg,31581,86,0
4275.jpg,9085,75,0
4276.jpg,3317,94,1
4277.jpg,54732,91,0
4278.jpg,6529,86,0
4279.jpg,15812,63,1
428.jpg,4003,82,0
4280.jpg,40344,90,0
4281.jpg,189652,85,1
4282.jpg,86146,86,0
4283.jpg,30675,90,0
4284.jpg,16767,99,0
4285.jpg,12644,86,0
4286.jpg,2160,86,0
4287.jpg,210097,94,0
4288.jpg,11490,100,0
4289.jpg,129224,86,0
429.jpg,40472,90,0
4290.jpg,89915,90,0
4291.jpg,141335,94,0
4292.jpg,72094,75,0
4293.jpg,3317,80,0
4294.jpg,70931,95,0
4295.jpg,7812,85,0
4296.jpg,66585,99,0
4297.jpg,11481,94,0
4298.jpg,5470,71,1
4299.jpg,16509,79,0
43.jpg,2676,90,1
430.jpg,145307,69,1
4300.jpg,12276,82,0
4301.jpg,2640,85,0
4302.jpg,3701,80,1
4303.jpg,19231,90,0
4304.jpg,23638,75,0
4305.jpg,19676,85,0
4306.jpg,76050,60,0
4307.jpg,9631,99,0
4308.jpg,144254,86,1
4309.jpg,195971,82,1
431.jpg,20417,80,1
4310.jpg,110366,90,0
4311.jpg,3008,94,0
4312.jpg,2139,90,0
4313.jpg,20656,94,0
4314.jpg,2092,94,0
4315.jpg,9148,85,0
4316.jpg,5395,86,0
4317.jpg,13893,90,1
4318.jpg,24321,89,0
4319.jpg,52885,80,0
432.jpg,3199,82,0
4320.jpg,16062,85,0
4321.jpg,113375,92,0
4322.jpg,45411,99,1
4323.jpg,22539,93,0
4324.jpg,8629,89,1
4325.jpg,9266,80,1
4326.jpg,6727,100,0
4327.jpg,8939,99,0
4328.jpg,2816,100,0
4329.jpg,16213,85,0
433.jpg,4781390,99,0
4330.jpg,39370,88,0
4331.jpg,1661,90,0
4332.jpg,55348,82,1
4333.jpg,185890,80,0
4334.jpg,12478,70,0
4335.jpg,33626,100,0
4336.jpg,103370,86,0
4337.jpg,665,75,1
4338.jpg,11274,86,0
4339.jpg,33941,94,0
434.jpg,17466,84,0
4340.jpg,11960,92,0
4341.jpg,65660,94,0
4342.jpg,18178,86,0
4343.jpg,3191,86,0
4344.jpg,56376,100,0
4345.jpg,35909,92,1
4346.jpg,22862,95,0
4347.jpg,3509,99,0
4348.jpg,10074,80,0
4349.jpg,1.36353M,100,0
435.jpg,48862,91,0
4350.jpg,223920,100,0
4351.jpg,2933,80,0
4352.jpg,2948,75,0
4353.jpg,40512,99,0
4354.jpg,7527,90,0
4355.jpg,1424,63,1
4356.jpg,359,99,0
4357.jpg,52278,90,0
4358.jpg,12462,100,0
4359.jpg,56980,94,0
436.jpg,23497,100,0
4360.jpg,20829,85,0
4361.jpg,4930,84,0
4362.jpg,19759,86,0
4363.jpg,12317,90,0
4364.jpg,13659,100,0
4365.jpg,23573,99,1
4366.jpg,217415,86,0
4367.jpg,48328,75,0
4368.jpg,116187,100,0
4369.jpg,7932,99,0
437.jpg,15535,90,1
4370.jpg,1185,94,0
4371.jpg,23592,99,0
4372.jpg,47625,91,1
4373.jpg,218609,94,0
4374.jpg,3329,100,0
4375.jpg,11891,90,1
4376.jpg,68599,99,0
4377.jpg,8106,63,1
4378.jpg,1697,70,0
4379.jpg,14636,77,0
438.jpg,3354,94,0
4380.jpg,15254,94,0
4381.jpg,883700,99,0
4382.jpg,65174,80,0
4383.jpg,15777,86,0
4384.jpg,2704,91,0
4385.jpg,5642,69,0
4386.jpg,48572,90,0
4387.jpg,80626,75,0
4388.jpg,5977,82,0
4389.jpg,26542,63,1
439.jpg,48151,84,1
4390.jpg,515529,96,0
4391.jpg,15235,100,0
4392.jpg,152380,95,0
4393.jpg,7763,85,0
4394.jpg,145322,90,1
4395.jpg,4105,79,0
4396.jpg,12128,75,0
4397.jpg,9287,75,0
4398.jpg,909,85,0
4399.jpg,60161,99,0
44.jpg,15899,90,0
440.jpg,5.7623M,99,0
4400.jpg,28170,89,1
4401.jpg,45654,86,0
4402.jpg,45373,91,0
4403.jpg,100093,100,0
4404.jpg,10517,90,0
4405.jpg,5776,72,0
4406.jpg,4806,75,0
4407.jpg,10732,94,0
4408.jpg,22555,99,0
4409.jpg,8365,87,0
441.jpg,5267,90,0
4410.jpg,4838,86,1
4411.jpg,301,100,0
4412.jpg,13686,85,0
4413.jpg,32998,99,0
4414.jpg,10078,85,0
4415.jpg,8367,90,0
4416.jpg,6480,95,0
4417.jpg,29749,99,0
4418.jpg,6319,90,0
4419.jpg,9816,70,0
442.jpg,9420,63,1
4420.jpg,45211,75,0
4421.jpg,24753,63,1
4422.jpg,6378,70,0
4423.jpg,3347,70,0
4424.jpg,17092,70,0
4425.jpg,76432,94,0
4426.jpg,6675,70,0
4427.jpg,725604,91,0
4428.jpg,4761,70,0
4429.jpg,73078,77,0
443.jpg,16013,100,0
4430.jpg,14599,85,0
4431.jpg,11857,70,0
4432.jpg,12306,63,1
4433.jpg,219788,75,0
4434.jpg,33865,70,0
4435.jpg,42101,94,0
4436.jpg,17332,70,0
4437.jpg,2430,75,0
4438.jpg,12633,85,0
4439.jpg,79654,85,1
444.jpg,8642,80,0
4440.jpg,134309,94,0
4441.jpg,10094,92,0
4442.jpg,352,45,0
4443.jpg,5198,85,0
4444.jpg,17123,99,0
4445.jpg,31115,99,0
4446.jpg,201255,99,0
4447.jpg,3716,100,0
4448.jpg,19027,99,0
4449.jpg,7464,90,0
445.jpg,32747,86,0
4450.jpg,329,85,0
4451.jpg,33922,100,0
4452.jpg,87253,75,0
4453.jpg,532,94,0
4454.jpg,11004,83,1
4455.jpg,22691,93,0
4456.jpg,43805,94,0
4457.jpg,1661,83,0
4458.jpg,502736,98,0
4459.jpg,32167,100,0
446.jpg,441619,99,0
4460.jpg,2264,86,0
4461.jpg,349313,99,0
4462.jpg,89279,86,0
4463.jpg,73172,63,1
4464.jpg,27322,95,1
4465.jpg,20310,97,0
4466.jpg,7528,94,0
4467.jpg,9991,99,1
4468.jpg,6145,90,0
4469.jpg,1419,80,1
447.jpg,64286,91,1
4470.jpg,13512,50,1
4471.jpg,20736,86,0
4472.jpg,8614,94,0
4473.jpg,244148,99,0
4474.jpg,5739,70,0
4475.jpg,43913,71,1
4476.jpg,2344,99,0
4477.jpg,2968,82,0
4478.jpg,1.57599M,75,0
4479.jpg,6042,86,0
448.jpg,2438,85,0
4480.jpg,848463,100,0
4481.jpg,13541,83,1
4482.jpg,18155,100,0
4483.jpg,8039,80,0
4484.jpg,11837,84,0
4485.jpg,866,90,1
4486.jpg,2773,75,0
4487.jpg,56128,80,0
4488.jpg,19367,92,0
4489.jpg,6302,100,0
449.jpg,66480,86,0
4490.jpg,251594,94,0
4491.jpg,221151,94,0
4492.jpg,93621,99,1
4493.jpg,10373,90,0
4494.jpg,9255,85,0
4495.jpg,28583,80,0
4496.jpg,22001,93,0
4497.jpg,15885,92,0
4498.jpg,306,99,0
4499.jpg,1760,80,1
45.jpg,315005,80,1
450.jpg,28840,82,0
4500.jpg,60820,100,0
4501.jpg,4422,100,0
4502.jpg,6325,83,0
4503.jpg,62932,82,0
4504.jpg,814,100,0
4505.jpg,16311,100,0
4506.jpg,9217,90,0
4507.jpg,6793,96,0
4508.jpg,33485,80,0
4509.jpg,25098,93,1
451.jpg,96666,92,0
4510.jpg,64285,93,1
4511.jpg,5479,80,0
4512.jpg,1473,93,0
4513.jpg,36148,100,0
4514.jpg,51516,69,0
4515.jpg,1021,65,0
4516.jpg,9135,94,0
4517.jpg,3757,92,0
4518.jpg,1508,76,0
4519.jpg,6670,93,0
452.jpg,37286,82,0
4520.jpg,257722,70,1
4521.jpg,5348,93,0
4522.jpg,15963,99,0
4523.jpg,51789,92,0
4524.jpg,16546,90,0
4525.jpg,994,99,0
4526.jpg,2964,75,0
4527.jpg,3536,99,0
4528.jpg,1639,86,0
4529.jpg,12572,100,0
453.jpg,17937,63,1
4530.jpg,327221,92,0
4531.jpg,12032,94,0
4532.jpg,4509,90,0
4533.jpg,13391,72,0
4534.jpg,33684,94,0
4535.jpg,379,85,0
4536.jpg,3700,99,0
4537.jpg,43392,99,0
4538.jpg,3330,94,0
4539.jpg,5992,63,1
454.jpg,62363,94,0
4540.jpg,94538,75,0
4541.jpg,19029,75,0
4542.jpg,4272,94,0
4543.jpg,21995,92,0
4544.jpg,5984,85,0
4545.jpg,2776,94,0
4546.jpg,10519,94,0
4547.jpg,19346,90,0
4548.jpg,19404,95,0
4549.jpg,4520,83,0
455.jpg,67327,99,1
4550.jpg,30574,90,1
4551.jpg,13438,99,0
4552.jpg,20680,90,0
4553.jpg,22890,90,0
4554.jpg,13120,94,0
4555.jpg,1427,74,0
4556.jpg,1784,99,0
4557.jpg,5143,76,0
4558.jpg,18738,91,0
4559.jpg,6393,79,0
456.jpg,27498,90,0
4560.jpg,226065,90,0
4561.jpg,2978,89,1
4562.jpg,645,99,0
4563.jpg,1502,99,1
4564.jpg,13024,93,0
4565.jpg,12979,90,1
4566.jpg,48283,9,0
4567.jpg,17894,94,0
4568.jpg,3343,85,0
4569.jpg,396762,85,0
457.jpg,19779,100,0
4570.jpg,75665,85,0
4571.jpg,799,89,0
4572.jpg,38368,94,0
4573.jpg,8453,83,0
4574.jpg,17717,99,1
4575.jpg,1169,75,0
4576.jpg,17990,90,0
4577.jpg,36203,98,0
4578.jpg,6280,85,0
4579.jpg,1994,82,0
458.jpg,168068,0,1
4580.jpg,50887,91,0
4581.jpg,26909,90,1
4582.jpg,1829,80,1
4583.jpg,25240,75,0
4584.jpg,1180,86,0
4585.jpg,40164,82,0
4586.jpg,62900,84,0
4587.jpg,21879,90,0
4588.jpg,5713,86,0
4589.jpg,660,72,0
459.jpg,1.91762M,80,0
4590.jpg,28145,90,0
4591.jpg,413797,91,0
4592.jpg,40995,99,0
4593.jpg,17955,93,0
4594.jpg,43360,63,1
4595.jpg,18866,99,0
4596.jpg,15327,80,0
4597.jpg,7308,91,1
4598.jpg,6777,75,0
4599.jpg,35309,80,0
46.jpg,24226,63,1
460.jpg,21227,100,0
4600.jpg,8364,76,0
4601.jpg,23284,86,0
4602.jpg,111975,86,0
4603.jpg,8099,95,0
4604.jpg,34482,63,1
4605.jpg,4641,83,1
4606.jpg,7294,99,0
4607.jpg,14574,80,0
4608.jpg,219469,99,0
4609.jpg,97112,60,0
461.jpg,73998,75,0
4610.jpg,3.24205M,94,0
4611.jpg,73884,94,0
4612.jpg,43404,99,0
4613.jpg,2066,96,0
4614.jpg,10985,90,0
4615.jpg,20505,63,1
4616.jpg,18129,99,0
4617.jpg,88836,94,1
4618.jpg,57060,95,1
4619.jpg,26001,99,0
462.jpg,180,86,0
4620.jpg,1590,94,0
4621.jpg,67282,90,0
4622.jpg,16455,65,1
4623.jpg,94692,90,0
4624.jpg,44278,100,0
4625.jpg,3423,94,0
4626.jpg,5103,63,1
4627.jpg,1071,80,0
4628.jpg,46345,90,1
4629.jpg,4066,95,0
463.jpg,4520,90,1
4630.jpg,21131,92,0
4631.jpg,2860,85,0
4632.jpg,3525,75,0
4633.jpg,3267,75,0
4634.jpg,78240,80,0
4635.jpg,24158,90,0
4636.jpg,1936,94,0
4637.jpg,92709,63,1
4638.jpg,8688,85,0
4639.jpg,7448,92,0
464.jpg,1060,82,0
4640.jpg,1255,75,1
4641.jpg,9735,85,0
4642.jpg,10134,86,0
4643.jpg,42390,90,0
4644.jpg,2227,91,1
4645.jpg,501,99,0
4646.jpg,14553,55,1
4647.jpg,9441,100,0
4648.jpg,9954,96,0
4649.jpg,4545,99,1
465.jpg,7200,90,0
4650.jpg,316333,99,0
4651.jpg,990,86,0
4652.jpg,31617,94,0
4653.jpg,15502,91,0
4654.jpg,11615,90,0
4655.jpg,1346,91,1
4656.jpg,4284,76,0
4657.jpg,17500,91,0
4658.jpg,4052,95,0
4659.jpg,6277,70,0
466.jpg,9411,90,0
4660.jpg,14311,75,0
4661.jpg,5767,0,1
4662.jpg,26164,100,0
4663.jpg,7602,91,0
4664.jpg,24320,99,0
4665.jpg,13616,79,0
4666.jpg,14899,75,0
4667.jpg,66894,92,0
4668.jpg,2328,99,0
4669.jpg,106420,99,0
467.jpg,159914,79,0
4670.jpg,2938,90,0
4671.jpg,3105,75,0
4672.jpg,28573,97,0
4673.jpg,10213,94,0
4674.jpg,416,85,0
4675.jpg,16578,94,0
4676.jpg,8526,88,0
4677.jpg,37165,99,0
4678.jpg,23847,63,1
4679.jpg,4142,95,0
468.jpg,169753,82,0
4680.jpg,4391,94,1
4681.jpg,17911,75,0
4682.jpg,735,95,0
4683.jpg,1880,85,0
4684.jpg,86856,99,0
4685.jpg,24140,99,0
4686.jpg,23894,100,0
4687.jpg,4434,90,0
4688.jpg,42679,86,0
4689.jpg,68233,100,0
469.jpg,17383,69,0
4690.jpg,2384,75,0
4691.jpg,20236,93,1
4692.jpg,23592,69,0
4693.jpg,70995,86,0
4694.jpg,4134,79,0
4695.jpg,21983,99,0
4696.jpg,16393,99,0
4697.jpg,346325,100,1
4698.jpg,5721,76,0
4699.jpg,2185,94,0
47.jpg,913,91,0
470.jpg,8582,90,0
4700.jpg,58761,82,1
4701.jpg,22558,95,0
4702.jpg,26001,95,0
4703.jpg,8275,90,0
4704.jpg,1963,94,0
4705.jpg,20092,80,0
4706.jpg,4764,86,0
4707.jpg,7742,91,0
4708.jpg,1739,99,0
4709.jpg,37908,90,0
471.jpg,206303,94,0
4710.jpg,2517,99,1
4711.jpg,16331,63,1
4712.jpg,18786,75,1
4713.jpg,13109,100,0
4714.jpg,2281,94,0
4715.jpg,11225,88,0
4716.jpg,2123,83,0
4717.jpg,11632,99,0
4718.jpg,199422,94,1
4719.jpg,2915,80,0
472.jpg,225761,99,1
4720.jpg,4334,95,0
4721.jpg,375,45,0
4722.jpg,50161,85,0
4723.jpg,455,99,0
4724.jpg,681,75,0
4725.jpg,46416,94,0
4726.jpg,681,99,1
4727.jpg,2814,80,0
4728.jpg,1166,99,0
4729.jpg,4305,80,1
473.jpg,44564,90,0
4730.jpg,1399,75,1
4731.jpg,18674,99,0
4732.jpg,1575,90,0
4733.jpg,57897,99,0
4734.jpg,7858,90,0
4735.jpg,5443,86,0
4736.jpg,72928,88,0
4737.jpg,8670,86,1
4738.jpg,15557,93,0
4739.jpg,7319,86,0
474.jpg,259586,63,0
4740.jpg,2266,100,0
4741.jpg,1280,94,0
4742.jpg,870671,100,0
4743.jpg,5857,86,0
4744.jpg,7111,83,0
4745.jpg,165695,99,0
4746.jpg,22398,100,0
4747.jpg,9997,86,0
4748.jpg,31207,63,1
4749.jpg,23971,91,1
475.jpg,1699,63,1
4750.jpg,1324,85,0
4751.jpg,24862,99,1
4752.jpg,1040,99,0
4753.jpg,4096,100,0
4754.jpg,511,100,0
4755.jpg,3766,99,0
4756.jpg,8661,99,0
4757.jpg,1424,99,1
4758.jpg,1501,93,0
4759.jpg,2098,72,1
476.jpg,13390,100,0
4760.jpg,31025,82,0
4761.jpg,4575,100,0
4762.jpg,1531,83,0
4763.jpg,21584,90,0
4764.jpg,7325,85,0
4765.jpg,46460,75,1
4766.jpg,25502,99,0
4767.jpg,99490,78,0
4768.jpg,16562,99,0
4769.jpg,12267,86,0
477.jpg,9711,90,0
4770.jpg,32630,100,0
4771.jpg,523,100,0
4772.jpg,2828,85,0
4773.jpg,3134,100,0
4774.jpg,2967,90,0
4775.jpg,177044,82,1
4776.jpg,1202,85,1
4777.jpg,7139,93,1
4778.jpg,41636,99,0
4779.jpg,509,85,0
478.jpg,59231,99,0
