file,size,q,progressive
3391.jpg,48756,99,1
3392.jpg,7771,100,1
3393.jpg,6443,85,1
3394.jpg,31298,99,1
3395.jpg,33280,90,1
3396.jpg,16761,80,1
3397.jpg,15261,82,1
3398.jpg,2444,82,1
3399.jpg,120986,85,1
34.jpg,47093,85,1
340.jpg,9209,89,1
3400.jpg,894719,94,1
3401.jpg,8967,90,1
3402.jpg,459182,93,1
3403.jpg,27279,82,1
3404.jpg,31902,85,1
3405.jpg,8940,82,1
3406.jpg,22455,86,1
3407.jpg,84802,95,1
3408.jpg,5633,85,1
3409.jpg,1628,75,1
341.jpg,437615,90,1
3410.jpg,1245,85,1
3411.jpg,788365,99,1
3412.jpg,99842,99,1
3413.jpg,6125,90,1
3414.jpg,107332,93,1
3415.jpg,85526,78,1
3416.jpg,2276,90,1
3417.jpg,1260,80,1
3418.jpg,25282,94,1
3419.jpg,121566,90,1
342.jpg,357800,50,1
3420.jpg,25204,94,1
3421.jpg,686731,98,1
3422.jpg,13932,82,1
3423.jpg,26540,94,1
3424.jpg,6483,95,1
3425.jpg,18366,90,1
3426.jpg,7021,85,1
3427.jpg,942,82,0
3428.jpg,30398,86,1
3429.jpg,1024860,99,1
343.jpg,5026,82,1
3430.jpg,584,82,0
3431.jpg,20289,91,1
3432.jpg,3575,86,1
3433.jpg,38109,94,1
3434.jpg,10717,85,1
3435.jpg,5612,91,1
3436.jpg,7012,79,1
3437.jpg,76405,82,1
3438.jpg,139614,99,1
3439.jpg,57178,86,1
344.jpg,14754,85,1
3440.jpg,9373,85,1
3441.jpg,8199,90,1
3442.jpg,14577,90,1
3443.jpg,3509,99,1
3444.jpg,3415,92,1
3445.jpg,117661,80,1
3446.jpg,22374,85,1
3447.jpg,1239,81,1
3448.jpg,9650,69,1
3449.jpg,9020,90,1
345.jpg,2843,92,0
3450.jpg,79255,90,1
3451.jpg,8787,86,1
3452.jpg,205268,55,1
3453.jpg,1152,85,1
3454.jpg,20021,69,1
3455.jpg,32877,93,1
3456.jpg,656715,100,1
3457.jpg,41194,99,1
3458.jpg,6028,90,1
3459.jpg,10167,93,1
346.jpg,21698,86,1
3460.jpg,8535,84,1
3461.jpg,253493,94,1
3462.jpg,2564,74,1
3463.jpg,5271,85,1
3464.jpg,72443,99,1
3465.jpg,1.22578M,94,1
3466.jpg,15126,75,1
3467.jpg,25956,86,1
3468.jpg,18213,90,1
3469.jpg,20073,80,1
347.jpg,90467,63,1
3470.jpg,20692,90,1
3471.jpg,62604,99,1
3472.jpg,622,76,1
3473.jpg,90724,82,1
3474.jpg,43965,90,1
3475.jpg,10772,85,1
3476.jpg,408712,99,1
3477.jpg,6185,91,1
3478.jpg,98528,75,1
3479.jpg,10663,82,1
348.jpg,10835,90,1
3480.jpg,7265,97,1
3481.jpg,28653,99,1
3482.jpg,62108,80,1
3483.jpg,61491,75,1
3484.jpg,13366,58,1
3485.jpg,53880,82,1
3486.jpg,28950,99,1
3487.jpg,7827,83,1
3488.jpg,37275,90,1
3489.jpg,32364,82,1
349.jpg,726,80,1
3490.jpg,23522,94,1
3491.jpg,4752,69,0
3492.jpg,6464,90,1
3493.jpg,3637,90,1
3494.jpg,6320,90,1
3495.jpg,34112,70,1
3496.jpg,582,86,0
3497.jpg,1961,92,1
3498.jpg,46068,99,1
3499.jpg,27389,86,1
35.jpg,18743,82,1
350.jpg,35840,94,1
3500.jpg,42417,55,1
3501.jpg,111774,86,1
3502.jpg,827034,94,1
3503.jpg,20068,93,1
3504.jpg,700,94,1
3505.jpg,4516,75,1
3506.jpg,15939,99,1
3507.jpg,5342,97,1
3508.jpg,13555,71,1
3509.jpg,71010,86,1
351.jpg,82733,76,1
3510.jpg,14902,85,1
3511.jpg,350,85,0
3512.jpg,17184,85,1
3513.jpg,54551,84,1
3514.jpg,10545,76,1
3515.jpg,316685,90,1
3516.jpg,7013,0,1
3517.jpg,16119,90,1
3518.jpg,42140,86,1
3519.jpg,54211,82,1
352.jpg,8040,90,1
3520.jpg,62111,86,1
3521.jpg,16957,80,1
3522.jpg,18552,86,1
3523.jpg,21638,0,1
3524.jpg,25433,75,1
3525.jpg,64758,90,1
3526.jpg,92111,98,1
3527.jpg,7070,100,1
3528.jpg,9503,99,1
3529.jpg,24369,79,1
353.jpg,59409,81,1
3530.jpg,41156,94,1
3531.jpg,593853,90,1
3532.jpg,7237,80,1
3533.jpg,102916,99,1
3534.jpg,2011,63,1
3535.jpg,409011,99,1
3536.jpg,13800,89,1
3537.jpg,19289,82,1
3538.jpg,288989,76,1
3539.jpg,883,85,0
354.jpg,14498,85,1
3540.jpg,20495,82,1
3541.jpg,1450,95,1
3542.jpg,50719,82,1
3543.jpg,5545,82,1
3544.jpg,1214,99,1
3545.jpg,2726,85,0
3546.jpg,3233,80,1
3547.jpg,51568,96,1
3548.jpg,281912,86,1
3549.jpg,11550,94,1
355.jpg,6536,75,1
3550.jpg,26545,99,1
3551.jpg,15508,92,1
3552.jpg,880,99,1
3553.jpg,30993,80,1
3554.jpg,1.8041M,98,1
3555.jpg,93177,79,1
3556.jpg,49224,86,1
3557.jpg,40185,85,1
3558.jpg,821,82,1
3559.jpg,199910,99,1
356.jpg,466277,82,1
3560.jpg,1133,73,1
3561.jpg,6588,93,1
3562.jpg,12522,80,1
3563.jpg,9011,94,1
3564.jpg,6126,75,1
3565.jpg,6102,85,1
3566.jpg,75521,93,1
3567.jpg,347,97,1
3568.jpg,111112,93,1
3569.jpg,2612,82,1
357.jpg,454290,63,1
3570.jpg,3840,99,1
3571.jpg,27223,86,1
3572.jpg,65143,99,1
3573.jpg,14408,69,1
3574.jpg,48888,93,1
3575.jpg,78254,99,1
3576.jpg,1982,82,1
3577.jpg,878,99,0
3578.jpg,26175,94,1
3579.jpg,7957,63,1
358.jpg,12899,90,1
3580.jpg,6257,75,1
3581.jpg,74459,81,1
3582.jpg,20750,86,1
3583.jpg,39623,69,1
3584.jpg,18463,85,1
3585.jpg,47846,99,1
3586.jpg,10929,90,1
3587.jpg,215850,98,1
3588.jpg,31718,86,1
3589.jpg,3374,93,1
359.jpg,93785,67,1
3590.jpg,5266,90,1
3591.jpg,34643,99,1
3592.jpg,9919,90,1
3593.jpg,29382,75,1
3594.jpg,10774,91,1
3595.jpg,30425,100,1
3596.jpg,87792,99,1
3597.jpg,9258,85,1
3598.jpg,21116,85,1
3599.jpg,339689,100,1
36.jpg,14646,86,1
360.jpg,48922,75,1
3600.jpg,23534,63,1
3601.jpg,39754,99,1
3602.jpg,5713,65,1
3603.jpg,46783,60,1
3604.jpg,9308,100,1
3605.jpg,16288,85,1
3606.jpg,31586,85,1
3607.jpg,9638,99,1
3608.jpg,19493,94,1
3609.jpg,17642,95,1
361.jpg,55214,0,1
3610.jpg,32627,82,1
3611.jpg,7031,73,1
3612.jpg,54346,80,1
3613.jpg,8131,76,1
3614.jpg,437325,85,1
3615.jpg,6020,94,1
3616.jpg,8854,85,1
3617.jpg,15146,70,1
3618.jpg,353,100,1
3619.jpg,257888,86,1
362.jpg,5885,85,1
3620.jpg,1815,90,1
3621.jpg,10013,93,1
3622.jpg,14776,63,1
3623.jpg,5272,99,1
3624.jpg,9512,95,1
3625.jpg,56933,80,1
3626.jpg,12398,99,1
3627.jpg,2469,90,1
3628.jpg,261342,99,1
3629.jpg,233847,82,1
363.jpg,55308,75,1
3630.jpg,1005,90,0
3631.jpg,35746,94,1
3632.jpg,15178,63,1
3633.jpg,22516,79,1
3634.jpg,9084,90,1
3635.jpg,6931,90,1
3636.jpg,548040,100,1
3637.jpg,7005,82,1
3638.jpg,7304,95,1
3639.jpg,4393,82,1
364.jpg,27162,82,1
3640.jpg,1161,90,1
3641.jpg,6126,82,1
3642.jpg,34163,70,1
3643.jpg,90808,84,1
3644.jpg,1623,80,0
3645.jpg,16435,90,1
3646.jpg,3769,60,0
3647.jpg,195481,99,1
3648.jpg,50768,95,1
3649.jpg,21213,83,1
365.jpg,91631,80,1
3650.jpg,6267,90,1
3651.jpg,21119,86,1
3652.jpg,31502,77,1
3653.jpg,9805,80,1
3654.jpg,2067,91,1
3655.jpg,4227,80,1
3656.jpg,355162,99,1
3657.jpg,4107,80,1
3658.jpg,1449,85,1
3659.jpg,39558,92,1
366.jpg,35723,100,1
3660.jpg,49160,90,1
3661.jpg,59575,92,1
3662.jpg,7178,91,1
3663.jpg,11064,82,1
3664.jpg,10263,80,1
3665.jpg,44814,92,1
3666.jpg,1619,84,1
3667.jpg,37186,85,1
3668.jpg,34170,100,1
3669.jpg,64858,80,1
367.jpg,63323,63,1
3670.jpg,9657,82,1
3671.jpg,63536,91,1
3672.jpg,6300,63,1
3673.jpg,13839,99,1
3674.jpg,6497,85,1
3675.jpg,8119,80,1
3676.jpg,691,69,0
3677.jpg,1242,80,1
3678.jpg,66119,94,1
3679.jpg,1586,76,1
368.jpg,1308,80,0
3680.jpg,14909,95,1
3681.jpg,1852,75,1
3682.jpg,38495,94,1
3683.jpg,120304,95,1
3684.jpg,77161,94,1
3685.jpg,19146,77,1
3686.jpg,292407,0,1
3687.jpg,20598,90,1
3688.jpg,46477,77,1
3689.jpg,1397,85,1
369.jpg,4660,80,1
3690.jpg,5617,85,0
3691.jpg,1920,70,0
3692.jpg,3232,100,1
3693.jpg,3167,94,1
3694.jpg,31285,100,1
3695.jpg,371,94,0
3696.jpg,25205,85,1
3697.jpg,8818,99,1
3698.jpg,91841,88,1
3699.jpg,1617,90,1
37.jpg,2801,82,1
370.jpg,117492,86,1
3700.jpg,855,92,1
3701.jpg,8751,100,1
3702.jpg,34977,100,1
3703.jpg,4496,92,1
3704.jpg,4309,85,1
3705.jpg,154513,80,1
3706.jpg,69788,99,1
3707.jpg,13762,75,1
3708.jpg,13687,90,1
3709.jpg,160422,94,1
371.jpg,200594,86,1
3710.jpg,16739,94,1
3711.jpg,5181,82,1
3712.jpg,46682,90,1
3713.jpg,63550,98,1
3714.jpg,9987,85,1
3715.jpg,4473,91,1
3716.jpg,21379,94,1
3717.jpg,40800,92,1
3718.jpg,8581,100,1
3719.jpg,222378,100,1
372.jpg,12732,85,1
3720.jpg,5404,82,1
3721.jpg,5204,99,1
3722.jpg,3722,68,1
3723.jpg,454,69,0
3724.jpg,93320,69,1
3725.jpg,36339,99,1
3726.jpg,45170,76,1
3727.jpg,10705,85,1
3728.jpg,16828,85,1
3729.jpg,14540,89,1
373.jpg,50268,100,1
3730.jpg,259704,99,1
3731.jpg,3305,99,1
3732.jpg,24780,95,1
3733.jpg,169949,93,1
3734.jpg,28245,94,1
3735.jpg,3846,82,1
3736.jpg,58587,86,1
3737.jpg,6255,100,0
3738.jpg,175330,99,1
3739.jpg,6930,99,1
374.jpg,4892,90,0
3740.jpg,393265,94,1
3741.jpg,11497,100,1
3742.jpg,30382,75,1
3743.jpg,285022,91,1
3744.jpg,123586,99,1
3745.jpg,54392,94,1
3746.jpg,17946,85,1
3747.jpg,8827,86,1
3748.jpg,85623,92,1
3749.jpg,7726,92,1
375.jpg,17170,85,1
3750.jpg,10429,84,1
3751.jpg,431,86,0
3752.jpg,8017,100,1
3753.jpg,7200,85,1
3754.jpg,3699,86,1
3755.jpg,1213,80,1
3756.jpg,1849,100,1
3757.jpg,37052,86,1
3758.jpg,473737,86,1
3759.jpg,3261,92,0
376.jpg,312341,60,1
3760.jpg,2232,100,1
3761.jpg,349,75,1
3762.jpg,25097,86,1
3763.jpg,75391,86,1
3764.jpg,43240,90,1
3765.jpg,11594,85,1
3766.jpg,64123,90,1
3767.jpg,60587,75,1
3768.jpg,1098,82,1
3769.jpg,105059,92,1
377.jpg,3541,77,1
3770.jpg,10661,90,1
3771.jpg,527,82,1
3772.jpg,1200,85,1
3773.jpg,113325,99,1
3774.jpg,504,99,0
3775.jpg,18956,85,1
3776.jpg,28611,82,1
3777.jpg,89484,91,1
3778.jpg,9477,80,1
3779.jpg,51184,95,1
378.jpg,6838,75,1
3780.jpg,50141,94,1
3781.jpg,747721,99,1
3782.jpg,6144,75,1
3783.jpg,5914,94,1
3784.jpg,1066,50,1
3785.jpg,4553,75,1
3786.jpg,2896,85,1
3787.jpg,5186,75,1
3788.jpg,4712,80,1
3789.jpg,201395,99,1
379.jpg,5448,91,1
3790.jpg,12927,85,1
3791.jpg,52652,100,1
3792.jpg,16241,90,1
3793.jpg,2124,99,1
3794.jpg,4014,94,1
3795.jpg,20648,86,1
3796.jpg,47928,90,1
3797.jpg,4693,90,1
3798.jpg,7980,99,1
3799.jpg,19829,99,1
38.jpg,96452,75,1
380.jpg,75002,92,1
3800.jpg,12936,94,1
3801.jpg,96071,80,1
3802.jpg,66333,100,1
3803.jpg,3920,92,1
3804.jpg,4943,75,1
3805.jpg,4507,92,1
3806.jpg,15720,90,1
3807.jpg,169962,95,1
3808.jpg,10365,90,1
3809.jpg,2431,61,1
381.jpg,259275,99,1
3810.jpg,9572,80,1
3811.jpg,81578,94,1
3812.jpg,12656,80,1
3813.jpg,13889,90,1
3814.jpg,26933,90,1
3815.jpg,4992,75,1
3816.jpg,1384,94,1
3817.jpg,653,80,1
3818.jpg,20679,63,1
3819.jpg,8966,90,1
382.jpg,10620,99,1
3820.jpg,19676,86,1
3821.jpg,30229,90,1
3822.jpg,45418,82,1
3823.jpg,8657,90,1
3824.jpg,817,90,0
3825.jpg,25117,99,1
3826.jpg,8742,90,1
3827.jpg,12132,80,1
3828.jpg,3189,86,1
3829.jpg,58762,99,1
383.jpg,15183,86,1
3830.jpg,2436,89,1
3831.jpg,56982,85,1
3832.jpg,17942,95,1
3833.jpg,40556,62,1
3834.jpg,33841,86,1
3835.jpg,6827,83,0
3836.jpg,10715,50,1
3837.jpg,132112,86,1
3838.jpg,2963,86,1
3839.jpg,218084,94,1
384.jpg,116390,86,1
3840.jpg,17824,95,1
3841.jpg,33102,86,1
3842.jpg,3237,90,1
3843.jpg,52739,100,1
3844.jpg,87417,94,1
3845.jpg,157948,60,1
3846.jpg,204913,80,1
3847.jpg,12179,91,1
3848.jpg,32950,90,1
3849.jpg,70921,94,1
385.jpg,795,89,1
3850.jpg,23954,90,1
3851.jpg,3407,82,1
3852.jpg,12930,93,1
3853.jpg,17884,85,1
3854.jpg,1299,85,1
3855.jpg,26763,89,1
3856.jpg,27252,63,1
3857.jpg,7649,90,1
3858.jpg,434049,85,1
3859.jpg,128370,100,1
386.jpg,73560,82,1
3860.jpg,419792,89,1
3861.jpg,57606,93,1
3862.jpg,1950,90,1
3863.jpg,4283,86,1
3864.jpg,78766,99,1
3865.jpg,12130,91,1
3866.jpg,56781,86,1
3867.jpg,6588,95,1
3868.jpg,270098,90,1
3869.jpg,5688,47,1
387.jpg,161580,100,1
3870.jpg,12583,85,1
3871.jpg,60342,95,1
3872.jpg,188256,99,1
3873.jpg,58500,85,1
3874.jpg,8310,90,1
3875.jpg,11401,89,1
3876.jpg,148093,85,1
3877.jpg,541,88,0
3878.jpg,3906,99,1
3879.jpg,206318,99,1
388.jpg,4882,86,1
3880.jpg,11483,94,1
3881.jpg,22123,85,1
3882.jpg,4695,93,1
3883.jpg,47173,82,1
3884.jpg,38665,84,1
3885.jpg,6377,94,1
3886.jpg,10670,94,1
3887.jpg,8180,90,1
3888.jpg,26610,90,1
3889.jpg,14185,90,1
389.jpg,33630,92,1
3890.jpg,15320,99,1
3891.jpg,3141,80,1
3892.jpg,762935,100,1
3893.jpg,99111,94,1
3894.jpg,75793,82,1
3895.jpg,11857,100,1
3896.jpg,1001,95,1
3897.jpg,79021,80,1
3898.jpg,922,63,1
3899.jpg,824387,94,1
39.jpg,2804,82,1
390.jpg,2207,80,1
3900.jpg,5220,90,1
3901.jpg,205577,99,1
3902.jpg,27988,95,1
3903.jpg,19037,90,1
3904.jpg,89576,82,1
3905.jpg,53997,82,1
3906.jpg,23874,71,1
3907.jpg,18385,80,1
3908.jpg,35805,93,1
3909.jpg,51173,86,1
391.jpg,114216,66,1
3910.jpg,107800,86,1
3911.jpg,25327,75,1
3912.jpg,48925,99,1
3913.jpg,75268,86,1
3914.jpg,66376,75,1
3915.jpg,126073,99,1
3916.jpg,751,100,0
3917.jpg,14109,90,1
3918.jpg,13652,90,1
3919.jpg,1648,88,1
392.jpg,11796,70,0
3920.jpg,44649,94,1
3921.jpg,1461,82,1
3922.jpg,4613,100,1
3923.jpg,38133,80,1
3924.jpg,5724,75,1
3925.jpg,19622,100,1
3926.jpg,35464,82,1
3927.jpg,334929,86,1
3928.jpg,109405,75,1
3929.jpg,287755,99,1
393.jpg,2896,95,1
3930.jpg,235703,91,1
3931.jpg,1878,86,1
3932.jpg,11652,99,1
3933.jpg,30201,75,1
3934.jpg,1827,99,0
3935.jpg,175536,99,1
3936.jpg,100332,86,1
3937.jpg,6331,69,1
3938.jpg,50197,86,1
3939.jpg,9458,86,1
394.jpg,7418,92,1
3940.jpg,53021,94,1
3941.jpg,6788,35,1
3942.jpg,16836,94,1
3943.jpg,34040,94,1
3944.jpg,6745,85,1
3945.jpg,1.26611M,94,1
3946.jpg,1737,75,1
3947.jpg,11425,85,1
3948.jpg,20374,90,1
3949.jpg,23642,86,1
395.jpg,4726,85,1
3950.jpg,33058,90,1
3951.jpg,12029,94,1
3952.jpg,166513,97,1
3953.jpg,6134,63,1
3954.jpg,4071,94,1
3955.jpg,618818,90,1
3956.jpg,49779,91,1
3957.jpg,7554,98,1
3958.jpg,96344,90,1
3959.jpg,3174,86,1
396.jpg,20187,86,1
3960.jpg,25674,82,1
3961.jpg,51501,99,1
3962.jpg,8042,90,1
3963.jpg,2291,90,0
3964.jpg,57187,99,1
3965.jpg,35958,80,1
3966.jpg,41752,91,1
3967.jpg,121867,94,1
3968.jpg,7789,90,1
3969.jpg,6721,85,1
397.jpg,122592,11,1
3970.jpg,198543,91,1
3971.jpg,12888,86,1
3972.jpg,1334,86,1
3973.jpg,7911,94,1
3974.jpg,4814,90,1
3975.jpg,52428,80,1
3976.jpg,1684,97,0
3977.jpg,4291,90,1
3978.jpg,711,99,0
3979.jpg,202991,95,1
398.jpg,20816,89,1
3980.jpg,6408,80,1
3981.jpg,34544,99,1
3982.jpg,5573,85,1
3983.jpg,8026,94,1
3984.jpg,14900,91,1
3985.jpg,31249,92,1
3986.jpg,7669,95,1
3987.jpg,35389,93,1
3988.jpg,74949,100,1
3989.jpg,4941,75,1
399.jpg,332688,99,1
3990.jpg,3773,80,1
3991.jpg,82800,90,1
3992.jpg,28187,90,1
3993.jpg,8197,85,1
3994.jpg,18064,80,1
3995.jpg,18320,99,1
3996.jpg,20233,86,1
3997.jpg,15727,99,1
3998.jpg,31526,98,1
3999.jpg,25987,100,1
4.jpg,5123,85,1
40.jpg,5668,75,1
400.jpg,566745,99,1
4000.jpg,16506,86,1
4001.jpg,14019,86,1
4002.jpg,9052,70,1
4003.jpg,66570,90,1
4004.jpg,5081,75,1
4005.jpg,11967,83,1
4006.jpg,43085,96,1
4007.jpg,3767,99,0
4008.jpg,6206,94,1
4009.jpg,95624,99,1
401.jpg,521,91,0
4010.jpg,8596,99,1
4011.jpg,26828,84,1
4012.jpg,32108,63,1
4013.jpg,7254,80,1
4014.jpg,43971,82,1
4015.jpg,29011,100,1
4016.jpg,16045,99,1
4017.jpg,17289,94,1
4018.jpg,319242,100,1
4019.jpg,45051,82,1
402.jpg,5877,82,1
4020.jpg,33012,80,1
4021.jpg,42055,79,1
4022.jpg,50118,40,1
4023.jpg,14442,63,1
4024.jpg,26981,90,1
4025.jpg,43479,100,1
4026.jpg,3192,75,1
4027.jpg,909,90,1
4028.jpg,6118,99,1
4029.jpg,24181,90,1
403.jpg,41102,80,1
4030.jpg,18251,60,1
4031.jpg,2977,92,1
4032.jpg,331246,90,1
4033.jpg,1.15378M,99,1
4034.jpg,28224,97,1
4035.jpg,24201,90,1
4036.jpg,21965,90,1
4037.jpg,22310,90,1
4038.jpg,15706,90,1
4039.jpg,2152,94,1
404.jpg,9686,82,1
4040.jpg,10647,69,1
4041.jpg,26612,93,1
4042.jpg,4470,85,1
4043.jpg,267188,97,1
4044.jpg,11637,90,1
4045.jpg,18923,94,1
4046.jpg,10745,90,1
4047.jpg,2530,90,1
4048.jpg,1419,99,1
4049.jpg,31425,90,1
405.jpg,126490,100,1
4050.jpg,14115,90,1
4051.jpg,27598,91,1
4052.jpg,5979,85,1
4053.jpg,55496,80,1
4054.jpg,21011,63,1
4055.jpg,49071,81,1
4056.jpg,904604,85,1
4057.jpg,3734,71,1
4058.jpg,6290,90,1
4059.jpg,5137,94,1
406.jpg,56935,72,1
4060.jpg,18974,90,1
4061.jpg,172455,99,1
4062.jpg,240036,99,1
4063.jpg,11092,90,1
4064.jpg,148315,80,1
4065.jpg,67016,74,1
4066.jpg,294271,94,1
4067.jpg,48146,94,1
4068.jpg,7253,99,1
4069.jpg,9311,75,1
407.jpg,16403,89,1
4070.jpg,18278,99,1
4071.jpg,1274,91,1
4072.jpg,13757,95,1
4073.jpg,76888,100,1
4074.jpg,169306,96,1
4075.jpg,188476,99,1
4076.jpg,32371,89,1
4077.jpg,111657,75,1
4078.jpg,2252,85,1
4079.jpg,1833,76,1
408.jpg,21251,99,1
4080.jpg,6636,90,1
4081.jpg,103566,90,1
4082.jpg,13835,92,1
4083.jpg,443,94,1
4084.jpg,5187,100,1
4085.jpg,40926,90,1
4086.jpg,7008,90,1
4087.jpg,82966,94,1
4088.jpg,2088,83,0
4089.jpg,10687,85,1
409.jpg,57383,55,1
4090.jpg,780,75,1
4091.jpg,13061,87,1
4092.jpg,12428,99,1
4093.jpg,16081,90,1
4094.jpg,2045,93,1
4095.jpg,15131,90,1
4096.jpg,330,63,1
4097.jpg,13882,87,1
4098.jpg,15194,90,1
4099.jpg,31630,94,1
41.jpg,916858,85,1
410.jpg,667065,90,1
4100.jpg,1321,99,1
4101.jpg,18633,85,1
4102.jpg,1382,99,1
4103.jpg,1969,78,1
4104.jpg,3169,75,1
4105.jpg,24670,99,1
4106.jpg,50191,63,1
4107.jpg,40636,100,1
4108.jpg,80325,84,1
4109.jpg,4211,75,1
411.jpg,27629,85,1
4110.jpg,12537,93,1
4111.jpg,38334,100,1
4112.jpg,10839,85,1
4113.jpg,15310,99,1
4114.jpg,9595,100,1
4115.jpg,13775,99,1
4116.jpg,1586,95,1
4117.jpg,35129,95,1
4118.jpg,2028,92,1
4119.jpg,49912,91,1
412.jpg,13786,82,1
4120.jpg,3916,99,1
4121.jpg,129111,93,1
4122.jpg,24687,90,1
4123.jpg,3605,94,1
4124.jpg,8204,94,1
4125.jpg,134376,100,1
4126.jpg,1978,75,1
4127.jpg,9307,76,1
4128.jpg,2.27222M,91,1
4129.jpg,8884,95,1
413.jpg,8343,82,1
4130.jpg,3570,90,1
4131.jpg,12369,100,1
4132.jpg,94848,90,1
4133.jpg,7859,99,1
4134.jpg,3214,91,1
4135.jpg,11201,98,1
4136.jpg,7704,83,1
4137.jpg,15807,99,1
4138.jpg,12279,80,1
4139.jpg,30802,80,1
414.jpg,24745,94,1
4140.jpg,174384,94,1
4141.jpg,15314,93,1
4142.jpg,16819,94,1
4143.jpg,6047,84,1
4144.jpg,153985,99,1
4145.jpg,10653,63,0
4146.jpg,26973,94,1
4147.jpg,5056,81,1
4148.jpg,78448,75,1
4149.jpg,3907,100,1
415.jpg,86458,99,1
4150.jpg,12602,85,1
4151.jpg,1463,85,0
4152.jpg,1035,75,1
4153.jpg,25181,94,1
4154.jpg,9386,90,1
4155.jpg,9727,90,1
4156.jpg,6035,90,1
4157.jpg,85108,85,1
4158.jpg,112399,99,1
4159.jpg,136228,94,1
416.jpg,114519,80,1
4160.jpg,86869,100,1
4161.jpg,125900,86,1
4162.jpg,31465,90,1
4163.jpg,6522,67,1
4164.jpg,46894,91,1
4165.jpg,8099,90,1
4166.jpg,13536,94,1
4167.jpg,972,75,1
4168.jpg,377735,92,1
4169.jpg,11108,99,1
417.jpg,32992,100,1
4170.jpg,9559,82,1
4171.jpg,163504,90,1
4172.jpg,17915,90,1
4173.jpg,9623,93,1
4174.jpg,1949,97,1
4175.jpg,89782,99,1
4176.jpg,111241,90,1
4177.jpg,25982,92,1
4178.jpg,4288,82,1
4179.jpg,25735,75,1
418.jpg,26824,75,1
4180.jpg,2132,75,1
4181.jpg,15795,63,1
4182.jpg,44216,100,1
4183.jpg,102143,86,1
4184.jpg,18638,99,1
4185.jpg,932,86,1
4186.jpg,94312,95,1
4187.jpg,10058,86,1
4188.jpg,5597,94,1
4189.jpg,7063,90,1
419.jpg,90590,95,1
4190.jpg,140536,86,1
4191.jpg,3322,94,1
4192.jpg,56040,80,1
4193.jpg,1084,85,1
4194.jpg,2778,94,1
4195.jpg,2765,73,1
4196.jpg,24560,99,1
4197.jpg,5109,94,1
4198.jpg,6219,80,1
4199.jpg,1104,75,1
42.jpg,690,82,0
420.jpg,133492,92,1
4200.jpg,27443,75,1
4201.jpg,7532,86,1
4202.jpg,6636,92,1
4203.jpg,18241,63,1
4204.jpg,6561,100,1
4205.jpg,26124,99,1
4206.jpg,2170,90,1
4207.jpg,3682,90,1
4208.jpg,5189,99,1
4209.jpg,6594,94,1
421.jpg,25570,80,1
4210.jpg,36629,99,1
4211.jpg,7011,95,1
4212.jpg,11099,95,1
4213.jpg,28692,100,1
4214.jpg,33233,82,1
4215.jpg,98215,90,1
4216.jpg,6138,69,1
4217.jpg,382007,99,1
4218.jpg,295220,94,1
4219.jpg,6811,87,1
422.jpg,36017,100,1
4220.jpg,1634,99,1
4221.jpg,163914,91,1
4222.jpg,2147,75,1
4223.jpg,100996,90,1
4224.jpg,13546,94,1
4225.jpg,371,45,0
4226.jpg,11563,85,1
4227.jpg,19734,69,1
4228.jpg,18498,90,1
4229.jpg,13547,99,1
423.jpg,7844,89,1
4230.jpg,4982,85,1
4231.jpg,16551,99,1
4232.jpg,40666,95,1
4233.jpg,66932,90,1
4234.jpg,151047,99,1
4235.jpg,5013,80,1
4236.jpg,2848,92,1
4237.jpg,19514,94,1
4238.jpg,315207,90,1
4239.jpg,1662,94,1
424.jpg,244646,85,1
4240.jpg,1328,92,1
4241.jpg,21282,90,1
4242.jpg,7841,90,1
4243.jpg,37402,90,1
4244.jpg,96098,90,1
4245.jpg,9659,100,1
4246.jpg,3166,75,1
4247.jpg,119553,63,1
4248.jpg,119354,90,1
4249.jpg,5705,91,1
425.jpg,450,85,0
4250.jpg,1328,95,1
4251.jpg,806418,99,1
4252.jpg,9544,90,1
4253.jpg,3114,86,1
4254.jpg,204185,73,1
4255.jpg,4790,83,1
4256.jpg,2569,90,1
4257.jpg,827,86,0
4258.jpg,31124,93,1
4259.jpg,6158,99,1
426.jpg,118383,90,1
4260.jpg,21277,79,1
4261.jpg,9213,90,1
4262.jpg,78524,97,1
4263.jpg,407,95,1
4264.jpg,3694,100,1
4265.jpg,2057,99,1
4266.jpg,15301,99,1
4267.jpg,9974,99,1
4268.jpg,1340,90,1
4269.jpg,37615,67,1
427.jpg,23005,85,1
4270.jpg,1473,97,0
4271.jpg,16002,90,1
4272.jpg,4213,91,1
4273.jpg,9127,98,1
4274.jpg,30749,86,1
4275.jpg,8391,75,1
4276.jpg,3214,94,1
4277.jpg,34991,91,1
4278.jpg,6033,86,1
4279.jpg,15190,63,1
428.jpg,3561,82,1
4280.jpg,35258,90,1
4281.jpg,167817,85,1
4282.jpg,82516,86,1
4283.jpg,28054,90,1
4284.jpg,1946,99,1
4285.jpg,12369,86,1
4286.jpg,2160,86,0
4287.jpg,179382,94,1
4288.jpg,10123,100,1
4289.jpg,124136,86,1
429.jpg,36962,90,1
4290.jpg,83087,90,1
4291.jpg,133539,94,1
4292.jpg,69134,75,1
4293.jpg,3238,80,1
4294.jpg,67604,95,1
4295.jpg,7119,85,1
4296.jpg,62586,99,1
4297.jpg,10845,94,1
4298.jpg,5462,71,1
